time,open,high,low,close
1652967000,10.31,10.41,10.31,10.37
1652967180,10.4,10.43,10.38,10.43
1652967360,10.44,10.5,10.44,10.46
1652967540,10.46,10.46,10.42,10.42
1652967720,10.45,10.45,10.34,10.34
1652967900,10.33,10.33,10.24,10.25
1652968080,10.24,10.25,10.2,10.22
1652968260,10.22,10.24,10.2,10.23
1652968440,10.25,10.38,10.25,10.38
1652968620,10.4,10.4,10.34,10.36
1652968800,10.36,10.5,10.35,10.47
1652968980,10.505,10.52,10.47,10.47
1652969160,10.505,10.505,10.43,10.46
1652969340,10.43,10.5,10.4,10.49
1652969520,10.5,10.5,10.405,10.41
1652969700,10.44,10.48,10.43,10.48
1652969880,10.47,10.52,10.45,10.52
1652970060,10.525,10.56,10.51,10.51
1652970240,10.5,10.51,10.44,10.44
1652970420,10.41,10.41,10.38,10.4
1652970600,10.39,10.45,10.34,10.45
1652970780,10.47,10.49,10.45,10.49
1652970960,10.46,10.46,10.39,10.39
1652971140,10.37,10.38,10.35,10.35
1652971320,10.37,10.39,10.35,10.35
1652971500,10.38,10.4,10.38,10.4
1652971680,10.33,10.36,10.33,10.36
1652971860,10.38,10.41,10.335,10.41
1652972040,10.44,10.5,10.44,10.46
1652972220,10.46,10.46,10.43,10.44
1652972400,10.46,10.505,10.46,10.48
1652972580,10.48,10.48,10.4,10.4
1652972760,10.4,10.425,10.4,10.42
1652972940,10.48,10.52,10.48,10.52
1652973120,10.53,10.53,10.46,10.47
1652973300,10.46,10.46,10.44,10.44
1652973480,10.46,10.47,10.46,10.46
1652973660,10.5,10.5,10.5,10.5
1652973840,10.5,10.52,10.46,10.47
1652974020,10.45,10.455,10.45,10.45
1652974200,10.465,10.51,10.465,10.51
1652974380,10.51,10.55,10.51,10.55
1652974560,10.55,10.6,10.54,10.6
1652974740,10.6,10.66,10.6,10.66
1652974920,10.66,10.67,10.65,10.67
1652975100,10.65,10.65,10.63,10.65
1652975280,10.65,10.665,10.65,10.665
1652975460,10.64,10.64,10.63,10.63
1652975640,10.59,10.59,10.565,10.57
1652975820,10.56,10.61,10.56,10.61
1652976000,10.6,10.61,10.58,10.59
1652976180,10.61,10.62,10.58,10.58
1652976360,10.58,10.62,10.58,10.61
1652976540,10.62,10.63,10.62,10.63
1652976720,10.625,10.625,10.61,10.61
1652976900,10.64,10.64,10.64,10.64
1652977080,10.6,10.6,10.52,10.52
1652977260,10.53,10.56,10.53,10.56
1652977440,10.545,10.55,10.53,10.53
1652977620,10.54,10.58,10.53,10.58
1652977980,10.55,10.55,10.5,10.505
1652978160,10.5,10.5,10.475,10.49
1652978340,10.47,10.47,10.41,10.41
1652978520,10.43,10.43,10.41,10.41
1652978700,10.4,10.41,10.37,10.37
1652978880,10.395,10.395,10.38,10.39
1652979060,10.4,10.4,10.4,10.4
1652979240,10.38,10.4,10.36,10.39
1652979420,10.4,10.45,10.4,10.43
1652979600,10.435,10.435,10.4,10.4
1652979780,10.41,10.43,10.4,10.43
1652979960,10.46,10.46,10.42,10.43
1652980140,10.385,10.4,10.315,10.32
1652980320,10.31,10.31,10.3,10.3
1652980500,10.3,10.31,10.3,10.3
1652980680,10.35,10.38,10.35,10.37
1652980860,10.37,10.4,10.345,10.4
1652981040,10.38,10.4,10.37,10.37
1652981220,10.39,10.39,10.36,10.36
1652981400,10.35,10.385,10.35,10.385
1652981580,10.43,10.44,10.39,10.39
1652981760,10.37,10.37,10.37,10.37
1652981940,10.4,10.4,10.38,10.39
1652982120,10.37,10.42,10.37,10.42
1652982300,10.345,10.345,10.34,10.34
1652982480,10.34,10.34,10.3,10.31
1652982660,10.38,10.39,10.38,10.39
1652982840,10.37,10.5,10.37,10.5
1652983020,10.5,10.52,10.5,10.52
1652983200,10.47,10.47,10.47,10.47
1652983380,10.435,10.435,10.43,10.43
1652983560,10.41,10.43,10.39,10.43
1652983740,10.45,10.47,10.45,10.46
1652983920,10.47,10.47,10.435,10.45
1652984100,10.47,10.47,10.45,10.45
1652984280,10.43,10.43,10.43,10.43
1652984460,10.46,10.46,10.45,10.45
1652984640,10.45,10.46,10.45,10.45
1652984820,10.455,10.465,10.455,10.465
1652985000,10.42,10.42,10.42,10.42
1652985360,10.48,10.56,10.48,10.555
1652985540,10.53,10.54,10.49,10.49
1652985900,10.51,10.53,10.51,10.52
1652986080,10.53,10.6,10.53,10.6
1652986260,10.57,10.58,10.55,10.58
1652986440,10.6,10.6,10.57,10.575
1652986620,10.555,10.555,10.51,10.55
1652986800,10.59,10.61,10.58,10.61
1652986980,10.62,10.62,10.61,10.61
1652987160,10.59,10.605,10.59,10.59
1652987340,10.575,10.575,10.52,10.53
1652987520,10.5,10.5,10.5,10.5
1652987880,10.48,10.48,10.45,10.45
1652988060,10.43,10.43,10.41,10.43
1652988240,10.4,10.41,10.38,10.41
1652988420,10.4,10.4,10.355,10.355
1652988600,10.37,10.39,10.37,10.39
1652988780,10.365,10.365,10.36,10.36
1652988960,10.34,10.36,10.34,10.36
1652989140,10.34,10.36,10.34,10.36
1652989320,10.33,10.42,10.33,10.42
1652989500,10.42,10.42,10.35,10.35
1652989680,10.4,10.41,10.34,10.34
1652989860,10.35,10.35,10.32,10.33
1652990040,10.32,10.35,10.32,10.35
1652990220,10.34,10.36,10.335,10.34
