time,open,high,low,close
1660743000,12.94,12.97,12.93,12.97
1660743180,12.95,12.98,12.93,12.98
1660743360,12.98,12.98,12.95,12.95
1660743540,12.93,12.93,12.87,12.87
1660743720,12.87,12.88,12.87,12.87
1660744260,12.87,12.89,12.87,12.89
1660744440,12.95,12.95,12.935,12.95
1660744800,12.95,12.95,12.92,12.92
1660744980,12.95,12.95,12.95,12.95
1660745160,12.99,12.99,12.96,12.96
1660745340,12.95,12.95,12.92,12.92
1660745520,12.9,12.9,12.86,12.86
1660745700,12.85,12.85,12.83,12.83
1660745880,12.87,12.87,12.87,12.87
1660746060,12.87,12.88,12.87,12.88
1660746240,12.88,12.88,12.87,12.87
1660746420,12.88,12.88,12.87,12.87
1660746600,12.86,12.86,12.83,12.83
1660746780,12.83,12.83,12.83,12.83
1660746960,12.82,12.82,12.78,12.78
1660747140,12.79,12.79,12.79,12.79
1660747500,12.85,12.85,12.85,12.85
1660747860,12.79,12.79,12.78,12.78
1660748040,12.77,12.77,12.75,12.75
1660748220,12.76,12.76,12.76,12.76
1660748400,12.77,12.79,12.77,12.79
1660748580,12.8,12.8,12.8,12.8
1660748760,12.79,12.79,12.77,12.77
1660749300,12.8,12.8,12.8,12.8
1660749480,12.8,12.8,12.8,12.8
1660749840,12.83,12.83,12.81,12.81
1660750200,12.82,12.85,12.82,12.85
1660750740,12.78,12.78,12.78,12.78
1660750920,12.76,12.76,12.74,12.74
1660751100,12.76,12.76,12.76,12.76
1660751280,12.73,12.73,12.72,12.73
1660751460,12.73,12.73,12.73,12.73
1660751640,12.73,12.76,12.73,12.75
1660752000,12.76,12.76,12.76,12.76
1660752180,12.76,12.76,12.76,12.76
1660752360,12.8,12.81,12.8,12.81
1660752540,12.77,12.77,12.77,12.77
1660752720,12.76,12.76,12.76,12.76
1660752900,12.77,12.77,12.77,12.77
1660753080,12.79,12.79,12.78,12.78
1660753440,12.81,12.82,12.81,12.82
1660753620,12.82,12.82,12.82,12.82
1660753800,12.82,12.82,12.82,12.82
1660754160,12.85,12.88,12.85,12.88
1660754340,12.88,12.88,12.85,12.855
1660754520,12.87,12.87,12.86,12.86
1660754700,12.86,12.87,12.86,12.87
1660755600,12.84,12.84,12.82,12.82
1660755780,12.83,12.83,12.83,12.83
1660755960,12.85,12.85,12.85,12.85
1660756140,12.84,12.84,12.83,12.84
1660756320,12.85,12.85,12.85,12.85
1660756500,12.87,12.87,12.87,12.87
1660756680,12.86,12.86,12.86,12.86
1660757400,12.9,12.91,12.88,12.88
1660757580,12.85,12.87,12.85,12.87
1660757760,12.86,12.86,12.86,12.86
1660757940,12.88,12.88,12.88,12.88
1660758300,12.87,12.87,12.87,12.87
1660758660,12.88,12.9,12.88,12.9
1660758840,12.88,12.88,12.88,12.88
1660759020,12.87,12.87,12.87,12.87
1660759200,12.87,12.95,12.87,12.95
1660759380,12.96,13.01,12.9,12.91
1660759560,12.92,12.98,12.92,12.98
1660759740,13,13.02,12.97,12.98
1660759920,13.02,13.03,13,13.03
1660760100,13.05,13.07,13.02,13.02
1660760280,13.01,13.03,13,13.02
1660760460,13.01,13.01,12.96,12.96
1660760640,12.98,13,12.98,13
1660760820,13.01,13.05,13.01,13.05
1660761000,13.05,13.06,13.05,13.06
1660761180,13.07,13.07,13.07,13.07
1660761360,13.08,13.1,13.065,13.1
1660761540,13.1,13.11,13.05,13.05
1660761720,13.04,13.04,13.03,13.03
1660761900,13.02,13.025,13,13
1660762080,13.02,13.02,13.02,13.02
1660762260,13.02,13.02,13.02,13.02
1660762440,12.99,12.995,12.99,12.995
1660762800,12.99,13.01,12.99,13.01
1660762980,13.02,13.02,13.02,13.02
1660763160,12.99,12.99,12.99,12.99
1660763340,12.99,12.99,12.91,12.91
1660763520,12.9,12.9,12.89,12.9
1660763700,12.9,12.9,12.9,12.9
1660763880,12.9,12.9,12.89,12.89
1660764240,12.935,12.94,12.93,12.93
1660764960,12.92,12.92,12.92,12.92
1660765140,12.91,12.92,12.91,12.92
1660765320,12.91,12.92,12.9,12.9
1660765500,12.9,12.9,12.9,12.9
1660765680,12.88,12.89,12.88,12.88
1660765860,12.88,12.89,12.85,12.89
1660766040,12.89,12.89,12.89,12.89
1660766220,12.88,12.88,12.79,12.79
