time,open,high,low,close
1655213400,9.39,9.42,9.35,9.35
1655213580,9.34,9.38,9.31,9.31
1655213760,9.32,9.36,9.32,9.33
1655213940,9.33,9.33,9.26,9.26
1655214120,9.25,9.26,9.185,9.185
1655214300,9.19,9.25,9.19,9.25
1655214480,9.255,9.255,9.21,9.21
1655214660,9.25,9.25,9.25,9.25
1655214840,9.25,9.31,9.25,9.31
1655215020,9.3,9.37,9.3,9.37
1655215200,9.38,9.4,9.37,9.4
1655215380,9.41,9.41,9.35,9.35
1655215560,9.35,9.37,9.34,9.34
1655215740,9.3,9.3,9.27,9.27
1655215920,9.29,9.29,9.25,9.25
1655216100,9.24,9.24,9.23,9.23
1655216280,9.25,9.25,9.19,9.19
1655216460,9.2,9.24,9.2,9.24
1655216640,9.24,9.24,9.21,9.21
1655216820,9.235,9.235,9.2,9.2
1655217000,9.19,9.2,9.18,9.2
1655217180,9.23,9.23,9.23,9.23
1655217360,9.2,9.235,9.2,9.22
1655217540,9.24,9.24,9.205,9.225
1655217720,9.195,9.195,9.16,9.16
1655217900,9.18,9.29,9.18,9.285
1655218080,9.29,9.31,9.28,9.29
1655218260,9.32,9.32,9.32,9.32
1655218440,9.31,9.31,9.31,9.31
1655218620,9.29,9.29,9.27,9.27
1655218800,9.27,9.27,9.27,9.27
1655218980,9.27,9.27,9.265,9.265
1655219160,9.24,9.24,9.2,9.2
1655219340,9.21,9.21,9.2,9.2
1655219520,9.19,9.19,9.19,9.19
1655219700,9.18,9.21,9.18,9.21
1655219880,9.2,9.2,9.2,9.2
1655220060,9.19,9.19,9.19,9.19
1655220240,9.27,9.27,9.27,9.27
1655220420,9.25,9.25,9.25,9.25
1655220600,9.24,9.24,9.235,9.235
1655220780,9.25,9.3,9.25,9.3
1655220960,9.31,9.32,9.27,9.27
1655221140,9.28,9.28,9.28,9.28
1655221320,9.28,9.305,9.28,9.3
1655221500,9.3,9.33,9.3,9.33
1655221680,9.29,9.3,9.29,9.3
1655221860,9.28,9.28,9.28,9.28
1655222040,9.31,9.31,9.31,9.31
1655222220,9.31,9.32,9.31,9.32
1655222400,9.3,9.3,9.27,9.27
1655222580,9.26,9.26,9.26,9.26
1655222760,9.25,9.25,9.25,9.25
1655223120,9.25,9.25,9.24,9.24
1655223300,9.26,9.27,9.26,9.26
1655223480,9.3,9.3,9.285,9.285
1655223660,9.27,9.27,9.26,9.26
1655223840,9.26,9.26,9.26,9.26
1655224200,9.26,9.26,9.25,9.25
1655224380,9.25,9.25,9.25,9.25
1655224560,9.21,9.21,9.21,9.21
1655225100,9.24,9.24,9.24,9.24
1655225280,9.26,9.26,9.26,9.26
1655225640,9.28,9.28,9.28,9.28
1655225820,9.29,9.29,9.29,9.29
1655226000,9.29,9.29,9.28,9.28
1655226360,9.32,9.32,9.32,9.32
1655226540,9.34,9.35,9.34,9.345
1655226720,9.35,9.35,9.34,9.34
1655226900,9.36,9.41,9.36,9.41
1655227080,9.41,9.42,9.41,9.41
1655227260,9.435,9.44,9.43,9.44
1655227440,9.42,9.42,9.39,9.39
1655227620,9.38,9.38,9.38,9.38
1655227800,9.36,9.36,9.355,9.355
1655227980,9.34,9.34,9.33,9.33
1655228160,9.31,9.31,9.31,9.31
1655228340,9.3,9.3,9.27,9.29
1655228520,9.25,9.25,9.24,9.24
1655228700,9.27,9.27,9.27,9.27
1655229240,9.26,9.26,9.26,9.26
1655229420,9.255,9.255,9.255,9.255
1655229780,9.26,9.26,9.26,9.26
1655229960,9.29,9.29,9.29,9.29
1655230140,9.3,9.3,9.27,9.27
1655230680,9.28,9.28,9.28,9.28
1655230860,9.29,9.29,9.29,9.29
1655231040,9.3,9.3,9.27,9.275
1655231400,9.29,9.29,9.29,9.29
1655231580,9.28,9.29,9.28,9.29
1655231760,9.29,9.29,9.29,9.29
1655231940,9.31,9.31,9.27,9.27
1655232120,9.26,9.26,9.255,9.255
1655232300,9.26,9.26,9.25,9.25
1655232480,9.22,9.22,9.21,9.21
1655232660,9.21,9.21,9.21,9.21
1655232840,9.23,9.23,9.21,9.21
1655233020,9.21,9.21,9.2,9.2
1655233200,9.19,9.19,9.19,9.19
1655233380,9.19,9.19,9.185,9.19
1655233560,9.19,9.19,9.16,9.16
1655233740,9.16,9.16,9.155,9.155
1655233920,9.15,9.15,9.12,9.12
1655234100,9.12,9.12,9.1,9.1
1655234280,9.1,9.105,9.09,9.105
1655234640,9.15,9.16,9.15,9.16
1655234820,9.17,9.2,9.17,9.2
1655235000,9.23,9.24,9.23,9.23
1655235180,9.23,9.25,9.23,9.25
1655235360,9.26,9.3,9.25,9.29
1655235540,9.31,9.33,9.305,9.33
1655235720,9.335,9.335,9.3,9.3
1655235900,9.28,9.31,9.28,9.31
1655236080,9.31,9.35,9.31,9.32
1655236260,9.29,9.29,9.27,9.27
1655236440,9.28,9.28,9.26,9.26
1655236620,9.255,9.27,9.25,9.27
