time,open,high,low,close
1654608600,11.31,11.32,11.25,11.25
1654608780,11.33,11.39,11.33,11.37
1654608960,11.36,11.41,11.36,11.38
1654609140,11.37,11.42,11.35,11.42
1654609320,11.41,11.43,11.39,11.43
1654609500,11.43,11.44,11.425,11.43
1654609680,11.44,11.46,11.435,11.46
1654609860,11.52,11.53,11.5,11.51
1654610040,11.46,11.47,11.46,11.47
1654610220,11.45,11.45,11.43,11.45
1654610400,11.43,11.48,11.43,11.48
1654610580,11.48,11.48,11.48,11.48
1654610760,11.47,11.47,11.4,11.4
1654610940,11.4,11.4,11.4,11.4
1654611300,11.4,11.46,11.4,11.46
1654611480,11.42,11.42,11.42,11.42
1654611660,11.48,11.5,11.48,11.5
1654611840,11.49,11.49,11.47,11.48
1654612020,11.51,11.56,11.51,11.56
1654612200,11.55,11.61,11.55,11.61
1654612380,11.62,11.63,11.62,11.63
1654612560,11.63,11.69,11.63,11.67
1654612740,11.68,11.7,11.68,11.68
1654612920,11.7,11.72,11.7,11.7
1654613100,11.71,11.76,11.705,11.75
1654613280,11.76,11.76,11.75,11.75
1654613460,11.73,11.735,11.72,11.725
1654613640,11.73,11.73,11.715,11.715
1654613820,11.72,11.72,11.7,11.7
1654614000,11.7,11.72,11.69,11.72
1654614180,11.71,11.71,11.67,11.68
1654614360,11.65,11.68,11.64,11.68
1654614540,11.67,11.67,11.67,11.67
1654614720,11.71,11.71,11.705,11.705
1654614900,11.67,11.675,11.67,11.675
1654615080,11.64,11.65,11.64,11.65
1654615260,11.6,11.6,11.59,11.595
1654615620,11.6,11.6,11.59,11.59
1654615980,11.57,11.57,11.56,11.56
1654616160,11.55,11.55,11.55,11.55
1654616340,11.58,11.58,11.58,11.58
1654616520,11.59,11.59,11.59,11.59
1654616880,11.52,11.52,11.51,11.51
1654617240,11.55,11.55,11.55,11.55
1654617600,11.61,11.62,11.61,11.61
1654617780,11.605,11.605,11.57,11.57
1654617960,11.57,11.58,11.56,11.575
1654618140,11.57,11.57,11.57,11.57
1654618320,11.58,11.58,11.58,11.58
1654618500,11.53,11.53,11.53,11.53
1654619040,11.55,11.55,11.545,11.545
1654619400,11.54,11.54,11.54,11.54
1654619580,11.58,11.58,11.58,11.58
1654619760,11.58,11.58,11.58,11.58
1654619940,11.59,11.63,11.59,11.63
1654620120,11.61,11.61,11.61,11.61
1654620300,11.61,11.62,11.61,11.62
1654620480,11.62,11.62,11.6,11.6
1654620660,11.62,11.62,11.62,11.62
1654620840,11.63,11.63,11.625,11.625
1654621020,11.6,11.605,11.6,11.605
1654621200,11.62,11.62,11.61,11.61
1654621380,11.64,11.65,11.64,11.65
1654621560,11.64,11.64,11.64,11.64
1654621740,11.67,11.67,11.66,11.66
1654621920,11.65,11.68,11.65,11.675
1654622100,11.68,11.68,11.67,11.67
1654622460,11.69,11.69,11.66,11.66
1654623360,11.68,11.68,11.68,11.68
1654623540,11.67,11.67,11.67,11.67
1654623720,11.66,11.66,11.66,11.66
1654623900,11.67,11.67,11.665,11.67
1654624260,11.68,11.68,11.68,11.68
1654624620,11.66,11.66,11.66,11.66
1654624980,11.68,11.68,11.675,11.675
1654625160,11.7,11.7,11.7,11.7
1654625340,11.71,11.75,11.71,11.75
1654625520,11.75,11.76,11.75,11.755
1654625700,11.76,11.76,11.74,11.74
1654625880,11.72,11.72,11.72,11.72
1654626060,11.73,11.74,11.73,11.735
1654626240,11.73,11.73,11.73,11.73
1654626420,11.73,11.74,11.73,11.74
1654626780,11.75,11.75,11.75,11.75
1654626960,11.75,11.75,11.74,11.74
1654627140,11.74,11.74,11.74,11.74
1654627320,11.73,11.73,11.69,11.69
1654627500,11.675,11.675,11.675,11.675
1654628040,11.69,11.69,11.68,11.68
1654628220,11.7,11.7,11.7,11.7
1654628400,11.69,11.73,11.69,11.73
1654628580,11.725,11.725,11.72,11.72
1654628760,11.725,11.74,11.725,11.74
1654628940,11.74,11.75,11.72,11.72
1654629300,11.74,11.74,11.74,11.74
1654629480,11.735,11.745,11.735,11.74
1654629660,11.75,11.75,11.74,11.745
1654629840,11.73,11.74,11.73,11.74
1654630200,11.74,11.75,11.735,11.75
1654630380,11.76,11.77,11.75,11.77
1654630560,11.775,11.79,11.775,11.79
1654630740,11.79,11.79,11.79,11.79
1654630920,11.77,11.77,11.77,11.77
1654631100,11.77,11.79,11.77,11.79
1654631280,11.79,11.81,11.79,11.81
1654631640,11.82,11.82,11.8,11.8
1654631820,11.79,11.79,11.775,11.775
