time,open,high,low,close
1663075800,10.73,10.84,10.72,10.81
1663075980,10.78,10.81,10.7,10.7
1663076160,10.7,10.7,10.66,10.67
1663076340,10.71,10.71,10.69,10.695
1663076520,10.74,10.74,10.69,10.7
1663076700,10.69,10.7,10.68,10.68
1663076880,10.72,10.75,10.71,10.745
1663077060,10.74,10.74,10.7,10.7
1663077240,10.7,10.7,10.65,10.65
1663077420,10.65,10.67,10.64,10.64
1663077600,10.62,10.62,10.59,10.59
1663077780,10.62,10.62,10.58,10.61
1663077960,10.63,10.63,10.63,10.63
1663078140,10.61,10.64,10.6,10.64
1663078320,10.61,10.62,10.61,10.62
1663078500,10.62,10.62,10.61,10.61
1663078680,10.63,10.65,10.63,10.63
1663078860,10.62,10.62,10.59,10.59
1663079040,10.59,10.62,10.59,10.59
1663079220,10.6,10.63,10.6,10.63
1663079400,10.6,10.6,10.58,10.59
1663079760,10.58,10.58,10.55,10.55
1663079940,10.54,10.545,10.53,10.53
1663080120,10.53,10.53,10.51,10.52
1663080300,10.515,10.515,10.51,10.51
1663080480,10.51,10.51,10.46,10.47
1663080660,10.47,10.48,10.46,10.47
1663080840,10.48,10.5,10.48,10.5
1663081020,10.5,10.5,10.49,10.49
1663081200,10.48,10.5,10.48,10.48
1663081380,10.48,10.48,10.48,10.48
1663081560,10.47,10.47,10.45,10.45
1663081740,10.45,10.455,10.45,10.45
1663081920,10.45,10.45,10.45,10.45
1663082100,10.45,10.45,10.45,10.45
1663082280,10.43,10.43,10.43,10.43
1663082460,10.43,10.43,10.42,10.42
1663082640,10.42,10.42,10.4,10.42
1663082820,10.42,10.42,10.41,10.42
1663083000,10.43,10.44,10.43,10.44
1663083180,10.45,10.45,10.43,10.43
1663083360,10.45,10.45,10.45,10.45
1663083540,10.46,10.46,10.46,10.46
1663083720,10.43,10.44,10.43,10.44
1663083900,10.44,10.44,10.43,10.43
1663084080,10.43,10.43,10.43,10.43
1663084440,10.455,10.455,10.45,10.45
1663084620,10.43,10.43,10.425,10.425
1663084800,10.42,10.44,10.42,10.44
1663084980,10.46,10.47,10.46,10.465
1663085160,10.45,10.48,10.45,10.48
1663085340,10.49,10.49,10.48,10.48
1663085700,10.5,10.505,10.49,10.49
1663085880,10.5,10.5,10.49,10.49
1663086060,10.48,10.48,10.48,10.48
1663086240,10.48,10.48,10.46,10.46
1663086420,10.45,10.45,10.44,10.45
1663086600,10.44,10.44,10.44,10.44
1663086780,10.44,10.48,10.44,10.48
1663086960,10.48,10.48,10.48,10.48
1663087140,10.475,10.48,10.475,10.48
1663087320,10.48,10.48,10.48,10.48
1663087500,10.47,10.48,10.47,10.47
1663087860,10.49,10.49,10.49,10.49
1663088220,10.46,10.46,10.46,10.46
1663088400,10.45,10.49,10.44,10.49
1663088760,10.495,10.5,10.48,10.48
1663088940,10.47,10.47,10.47,10.47
1663089120,10.51,10.51,10.5,10.5
1663089300,10.5,10.52,10.495,10.495
1663089660,10.49,10.5,10.49,10.495
1663089840,10.52,10.52,10.515,10.52
1663090020,10.53,10.53,10.53,10.53
1663090200,10.52,10.53,10.52,10.53
1663090380,10.535,10.54,10.535,10.535
1663090560,10.51,10.52,10.49,10.49
1663090740,10.53,10.53,10.525,10.53
1663090920,10.5,10.5,10.5,10.5
1663091100,10.49,10.49,10.49,10.49
1663091640,10.46,10.47,10.46,10.47
1663092000,10.45,10.45,10.44,10.44
1663092180,10.43,10.43,10.42,10.42
1663092360,10.45,10.45,10.45,10.45
1663092540,10.425,10.425,10.425,10.425
1663092720,10.42,10.45,10.42,10.445
1663092900,10.44,10.455,10.44,10.455
1663093080,10.45,10.45,10.44,10.445
1663093260,10.43,10.43,10.43,10.43
1663093440,10.41,10.41,10.39,10.4
1663093620,10.39,10.4,10.38,10.385
1663093800,10.4,10.4,10.38,10.38
1663093980,10.38,10.385,10.38,10.38
1663094160,10.37,10.38,10.37,10.37
1663094340,10.37,10.37,10.36,10.36
1663094520,10.36,10.36,10.35,10.35
1663094700,10.35,10.36,10.35,10.36
1663094880,10.35,10.35,10.35,10.35
1663095060,10.33,10.33,10.31,10.31
1663095240,10.31,10.33,10.31,10.32
1663095420,10.31,10.32,10.305,10.32
1663095600,10.32,10.32,10.32,10.32
1663095780,10.325,10.325,10.31,10.31
1663095960,10.31,10.31,10.285,10.285
1663096140,10.28,10.28,10.25,10.25
1663096320,10.25,10.27,10.25,10.265
1663096500,10.26,10.27,10.26,10.26
1663096680,10.27,10.27,10.27,10.27
1663096860,10.26,10.26,10.24,10.26
1663097040,10.25,10.25,10.24,10.24
1663097220,10.24,10.24,10.22,10.22
1663097400,10.205,10.205,10.18,10.18
1663097580,10.17,10.17,10.11,10.11
1663097760,10.1,10.15,10.095,10.15
1663097940,10.16,10.16,10.13,10.14
1663098120,10.13,10.14,10.1,10.12
1663098300,10.1,10.11,10.09,10.09
1663098480,10.09,10.13,10.09,10.12
1663098660,10.16,10.16,10.14,10.14
1663098840,10.14,10.16,10.11,10.16
1663099020,10.155,10.185,10.14,10.14
