time,open,high,low,close
1652880600,11.24,11.26,11.22,11.25
1652880780,11.26,11.29,11.23,11.23
1652880960,11.27,11.28,11.26,11.27
1652881140,11.25,11.25,11.16,11.16
1652881320,11.15,11.165,11.14,11.165
1652881500,11.18,11.19,11.16,11.17
1652881680,11.17,11.17,11.15,11.15
1652881860,11.19,11.22,11.19,11.205
1652882040,11.19,11.19,11.13,11.13
1652882220,11.11,11.125,11.1,11.11
1652882400,11.11,11.18,11.11,11.18
1652882580,11.19,11.21,11.19,11.21
1652882760,11.21,11.21,11.2,11.2
1652882940,11.17,11.17,11.145,11.165
1652883120,11.15,11.205,11.15,11.205
1652883300,11.2,11.21,11.19,11.19
1652883480,11.18,11.2,11.16,11.2
1652883660,11.17,11.17,11.17,11.17
1652883840,11.15,11.16,11.15,11.16
1652884020,11.16,11.16,11.12,11.12
1652884200,11.11,11.11,11.09,11.11
1652884380,11.1,11.11,11.07,11.07
1652884560,11.07,11.07,11.05,11.05
1652884740,11.08,11.08,11.06,11.07
1652884920,11.085,11.09,11.085,11.09
1652885100,11.075,11.11,11.06,11.11
1652885280,11.12,11.13,11.12,11.12
1652885460,11.095,11.095,11.095,11.095
1652885640,11.12,11.12,11.1,11.1
1652885820,11.11,11.12,11.11,11.11
1652886000,11.125,11.13,11.08,11.08
1652886180,11.06,11.08,11.06,11.08
1652886360,11.05,11.05,11.02,11.02
1652886540,11.02,11.035,11,11
1652886720,11.01,11.01,11,11
1652886900,11,11,10.94,10.94
1652887080,10.945,10.945,10.92,10.93
1652887260,10.92,10.92,10.9,10.9
1652887440,10.88,10.9,10.87,10.9
1652887620,10.87,10.87,10.84,10.84
1652887800,10.82,10.84,10.8,10.83
1652887980,10.83,10.86,10.83,10.85
1652888160,10.84,10.87,10.84,10.87
1652888340,10.865,10.88,10.855,10.88
1652888520,10.9,10.9,10.89,10.9
1652888700,10.88,10.88,10.86,10.86
1652888880,10.87,10.87,10.87,10.87
1652889060,10.885,10.89,10.82,10.82
1652889240,10.81,10.81,10.78,10.81
1652889420,10.81,10.81,10.79,10.79
1652889600,10.78,10.79,10.77,10.78
1652889780,10.79,10.79,10.77,10.77
1652889960,10.76,10.76,10.72,10.72
1652890140,10.72,10.74,10.72,10.74
1652890320,10.74,10.75,10.73,10.75
1652890500,10.755,10.77,10.75,10.77
1652890680,10.75,10.75,10.75,10.75
1652890860,10.74,10.74,10.68,10.68
1652891040,10.69,10.71,10.69,10.695
1652891220,10.7,10.72,10.7,10.71
1652891400,10.7,10.7,10.69,10.69
1652891580,10.72,10.74,10.72,10.74
1652891760,10.745,10.75,10.745,10.75
1652891940,10.73,10.73,10.73,10.73
1652892120,10.72,10.72,10.71,10.71
1652892300,10.7,10.75,10.7,10.75
1652892480,10.75,10.78,10.75,10.78
1652892660,10.78,10.8,10.78,10.79
1652892840,10.79,10.79,10.78,10.78
1652893020,10.77,10.815,10.77,10.815
1652893200,10.815,10.815,10.795,10.8
1652893380,10.75,10.75,10.72,10.72
1652893560,10.71,10.71,10.69,10.69
1652893740,10.68,10.68,10.645,10.65
1652893920,10.64,10.64,10.63,10.63
1652894100,10.62,10.64,10.6,10.61
1652894280,10.615,10.615,10.6,10.61
1652894460,10.64,10.64,10.615,10.62
1652894640,10.605,10.61,10.585,10.59
1652894820,10.6,10.615,10.6,10.61
1652895000,10.6,10.63,10.585,10.62
1652895180,10.605,10.61,10.605,10.61
1652895360,10.61,10.63,10.61,10.63
1652895540,10.64,10.64,10.6,10.6
1652895720,10.6,10.6,10.56,10.56
1652895900,10.57,10.57,10.535,10.54
1652896080,10.54,10.55,10.53,10.53
1652896260,10.53,10.53,10.5,10.51
1652896440,10.5,10.52,10.49,10.49
1652896620,10.49,10.52,10.49,10.52
1652896800,10.52,10.545,10.52,10.52
1652896980,10.5,10.54,10.5,10.54
1652897160,10.53,10.53,10.5,10.5
1652897340,10.53,10.54,10.53,10.53
1652897520,10.515,10.52,10.51,10.51
1652897700,10.5,10.54,10.5,10.54
1652897880,10.565,10.565,10.55,10.55
1652898060,10.55,10.57,10.55,10.56
1652898240,10.56,10.56,10.555,10.56
1652898420,10.56,10.56,10.55,10.55
1652898600,10.54,10.57,10.51,10.51
1652898780,10.5,10.505,10.47,10.47
1652898960,10.465,10.465,10.45,10.45
1652899140,10.48,10.48,10.48,10.48
1652899320,10.465,10.47,10.46,10.46
1652899500,10.475,10.48,10.45,10.45
1652899680,10.445,10.52,10.43,10.5
1652899860,10.49,10.49,10.47,10.47
1652900040,10.46,10.46,10.44,10.46
1652900220,10.44,10.44,10.41,10.42
1652900400,10.47,10.47,10.45,10.46
1652900580,10.46,10.46,10.45,10.46
1652900760,10.495,10.51,10.49,10.49
1652900940,10.46,10.49,10.46,10.49
1652901120,10.48,10.48,10.45,10.45
1652901300,10.47,10.47,10.46,10.46
1652901480,10.45,10.48,10.45,10.48
1652901660,10.47,10.47,10.4,10.41
1652901840,10.395,10.41,10.39,10.4
1652902020,10.4,10.42,10.4,10.42
1652902200,10.41,10.425,10.41,10.41
1652902380,10.41,10.42,10.39,10.41
1652902560,10.44,10.505,10.44,10.49
1652902740,10.5,10.53,10.5,10.51
1652902920,10.5,10.5,10.44,10.46
1652903100,10.45,10.45,10.43,10.45
1652903280,10.45,10.47,10.41,10.46
1652903460,10.45,10.45,10.4,10.4
1652903640,10.39,10.415,10.36,10.4
1652903820,10.43,10.45,10.41,10.45
