time,open,high,low,close
1658237400,10.37,10.4,10.35,10.35
1658237580,10.345,10.38,10.32,10.32
1658237760,10.32,10.34,10.31,10.33
1658237940,10.32,10.32,10.3,10.3
1658238120,10.3,10.3,10.3,10.3
1658238300,10.27,10.27,10.27,10.27
1658238480,10.29,10.29,10.29,10.29
1658238660,10.28,10.3,10.27,10.3
1658238840,10.31,10.335,10.31,10.335
1658239020,10.35,10.36,10.35,10.36
1658239200,10.36,10.36,10.35,10.355
1658239380,10.37,10.37,10.32,10.32
1658239560,10.31,10.31,10.29,10.29
1658239920,10.34,10.37,10.34,10.355
1658240100,10.33,10.33,10.31,10.32
1658240280,10.31,10.33,10.31,10.33
1658240640,10.38,10.39,10.38,10.39
1658240820,10.4,10.41,10.4,10.4
1658241000,10.41,10.41,10.41,10.41
1658241180,10.405,10.41,10.4,10.405
1658241360,10.4,10.415,10.4,10.41
1658241540,10.415,10.415,10.415,10.415
1658241720,10.44,10.445,10.44,10.445
1658241900,10.44,10.45,10.44,10.45
1658242080,10.47,10.49,10.47,10.49
1658242260,10.49,10.51,10.49,10.51
1658242440,10.5,10.5,10.485,10.485
1658242620,10.49,10.49,10.49,10.49
1658242800,10.505,10.53,10.505,10.53
1658242980,10.53,10.54,10.53,10.54
1658243160,10.55,10.55,10.55,10.55
1658243340,10.55,10.55,10.55,10.55
1658243520,10.54,10.55,10.54,10.55
1658243700,10.52,10.525,10.52,10.525
1658243880,10.53,10.53,10.52,10.52
1658244060,10.5,10.51,10.5,10.51
1658244240,10.5,10.53,10.5,10.53
1658244600,10.56,10.56,10.56,10.56
1658244780,10.57,10.58,10.57,10.58
1658244960,10.58,10.58,10.55,10.55
1658245140,10.55,10.55,10.55,10.55
1658245320,10.54,10.54,10.54,10.54
1658245500,10.55,10.55,10.55,10.55
1658245680,10.53,10.53,10.52,10.52
1658245860,10.54,10.54,10.54,10.54
1658246220,10.56,10.57,10.56,10.57
1658246400,10.56,10.56,10.56,10.56
1658246760,10.53,10.53,10.52,10.53
1658246940,10.54,10.545,10.54,10.545
1658247120,10.55,10.55,10.55,10.55
1658247480,10.54,10.55,10.54,10.55
1658247660,10.56,10.56,10.56,10.56
1658248020,10.57,10.57,10.57,10.57
1658248200,10.58,10.6,10.58,10.6
1658248380,10.6,10.61,10.6,10.61
1658248560,10.59,10.59,10.59,10.59
1658248740,10.59,10.59,10.59,10.59
1658248920,10.59,10.6,10.59,10.59
1658249100,10.6,10.6,10.595,10.595
1658249280,10.61,10.61,10.6,10.6
1658249460,10.61,10.61,10.58,10.59
1658249640,10.595,10.595,10.595,10.595
1658249820,10.61,10.61,10.61,10.61
1658250000,10.615,10.615,10.615,10.615
1658250180,10.6,10.605,10.6,10.605
1658250360,10.6,10.6,10.6,10.6
1658250540,10.6,10.6,10.6,10.6
1658251080,10.59,10.59,10.59,10.59
1658251260,10.58,10.59,10.58,10.59
1658251620,10.6,10.6,10.6,10.6
1658251800,10.61,10.61,10.61,10.61
1658251980,10.62,10.63,10.62,10.63
1658252160,10.63,10.63,10.63,10.63
1658252340,10.65,10.66,10.65,10.66
1658252520,10.67,10.67,10.67,10.67
1658252880,10.68,10.69,10.67,10.69
1658253420,10.68,10.69,10.68,10.69
1658253600,10.69,10.71,10.69,10.71
1658253780,10.71,10.72,10.71,10.715
1658253960,10.72,10.73,10.72,10.73
1658254140,10.73,10.73,10.725,10.725
1658254320,10.72,10.72,10.7,10.705
1658254500,10.695,10.695,10.695,10.695
1658254860,10.7,10.705,10.7,10.7
1658255040,10.7,10.705,10.68,10.68
1658255220,10.68,10.68,10.67,10.67
1658255400,10.68,10.68,10.68,10.68
1658255580,10.68,10.68,10.68,10.68
1658255760,10.68,10.68,10.68,10.68
1658255940,10.67,10.67,10.67,10.67
1658256120,10.68,10.68,10.68,10.68
1658256300,10.66,10.66,10.66,10.66
1658256480,10.66,10.66,10.655,10.655
1658256660,10.68,10.68,10.68,10.68
1658256840,10.69,10.69,10.69,10.69
1658257020,10.69,10.69,10.68,10.685
1658257200,10.68,10.68,10.67,10.67
1658257380,10.69,10.69,10.69,10.69
1658257560,10.7,10.7,10.7,10.7
1658257920,10.69,10.69,10.69,10.69
1658258280,10.71,10.72,10.71,10.71
1658258820,10.72,10.72,10.72,10.72
1658259000,10.7,10.7,10.7,10.7
1658259180,10.685,10.685,10.685,10.685
1658259540,10.69,10.7,10.685,10.7
1658259720,10.715,10.72,10.715,10.72
1658259900,10.73,10.74,10.73,10.74
1658260080,10.72,10.72,10.71,10.72
1658260260,10.71,10.72,10.7,10.7
1658260440,10.71,10.73,10.71,10.73
1658260620,10.73,10.73,10.715,10.73
