time,open,high,low,close
1659015000,11.33,11.36,11.26,11.35
1659015180,11.3,11.33,11.29,11.32
1659015360,11.31,11.32,11.245,11.245
1659015540,11.25,11.25,11.23,11.24
1659015720,11.23,11.23,11.15,11.15
1659015900,11.11,11.11,11.055,11.055
1659016080,11.075,11.11,11.07,11.11
1659016260,11.08,11.08,11.045,11.045
1659016440,11.01,11.08,11.01,11.08
1659016620,11.08,11.08,11.07,11.07
1659016800,11.11,11.14,11.11,11.125
1659016980,11.1,11.1,11.1,11.1
1659017160,11.1,11.1,11.04,11.04
1659017340,11.05,11.09,11.05,11.09
1659017520,11.055,11.055,11.055,11.055
1659017700,11.08,11.11,11.08,11.105
1659017880,11.07,11.07,11.07,11.07
1659018060,11.04,11.04,11.04,11.04
1659018240,11.06,11.06,11.01,11.01
1659018420,11.02,11.035,11.02,11.035
1659018600,11.03,11.03,11.01,11.01
1659018780,11.035,11.07,11.03,11.07
1659018960,11.08,11.11,11.08,11.1
1659019140,11.1,11.11,11.09,11.09
1659019320,11.09,11.09,11.09,11.09
1659019500,11.09,11.11,11.09,11.11
1659019680,11.14,11.16,11.14,11.15
1659019860,11.18,11.18,11.18,11.18
1659020040,11.175,11.2,11.165,11.2
1659020220,11.2,11.23,11.2,11.23
1659020400,11.24,11.27,11.24,11.27
1659020580,11.28,11.29,11.28,11.29
1659020760,11.3,11.31,11.29,11.29
1659021120,11.28,11.31,11.28,11.29
1659021300,11.3,11.3,11.3,11.3
1659021480,11.3,11.3,11.3,11.3
1659021660,11.32,11.32,11.32,11.32
1659021840,11.34,11.36,11.34,11.36
1659022020,11.37,11.38,11.365,11.38
1659022200,11.37,11.37,11.355,11.355
1659022380,11.37,11.37,11.36,11.36
1659022560,11.355,11.355,11.355,11.355
1659022740,11.38,11.38,11.38,11.38
1659022920,11.36,11.41,11.36,11.41
1659023100,11.39,11.39,11.38,11.38
1659023280,11.375,11.405,11.375,11.405
1659023460,11.405,11.43,11.405,11.43
1659023640,11.43,11.43,11.41,11.41
1659024000,11.4,11.4,11.4,11.4
1659024180,11.4,11.4,11.4,11.4
1659024360,11.38,11.38,11.37,11.375
1659024540,11.38,11.39,11.38,11.39
1659024720,11.39,11.39,11.38,11.38
1659024900,11.37,11.375,11.37,11.37
1659025080,11.36,11.36,11.345,11.345
1659025620,11.37,11.37,11.37,11.37
1659025800,11.4,11.4,11.4,11.4
1659025980,11.37,11.375,11.37,11.375
1659026160,11.38,11.38,11.38,11.38
1659026700,11.38,11.39,11.38,11.39
1659026880,11.39,11.39,11.375,11.375
1659027060,11.36,11.38,11.36,11.38
1659027240,11.39,11.39,11.38,11.38
1659027420,11.37,11.37,11.35,11.35
1659027600,11.35,11.35,11.32,11.32
1659027780,11.33,11.33,11.325,11.325
1659027960,11.34,11.35,11.34,11.35
1659028140,11.35,11.35,11.345,11.345
1659028320,11.38,11.38,11.38,11.38
1659028500,11.375,11.375,11.375,11.375
1659028680,11.39,11.39,11.39,11.39
1659028860,11.4,11.42,11.4,11.42
1659029040,11.41,11.415,11.41,11.415
1659029220,11.42,11.42,11.42,11.42
1659029400,11.42,11.43,11.42,11.43
1659029580,11.44,11.45,11.44,11.45
1659029760,11.46,11.49,11.46,11.49
1659029940,11.48,11.5,11.475,11.5
1659030120,11.5,11.5,11.5,11.5
1659030300,11.5,11.5,11.495,11.495
1659030480,11.5,11.5,11.49,11.495
1659030660,11.5,11.5,11.495,11.495
1659031020,11.51,11.51,11.51,11.51
1659031200,11.48,11.485,11.48,11.48
1659031380,11.48,11.485,11.48,11.485
1659031560,11.45,11.45,11.45,11.45
1659031740,11.45,11.46,11.45,11.45
1659031920,11.445,11.445,11.445,11.445
1659032100,11.46,11.465,11.46,11.465
1659032280,11.46,11.47,11.46,11.465
1659032460,11.45,11.46,11.45,11.46
1659032640,11.46,11.46,11.46,11.46
1659032820,11.46,11.46,11.46,11.46
1659033000,11.48,11.48,11.46,11.46
1659033180,11.47,11.47,11.47,11.47
1659033360,11.48,11.48,11.47,11.47
1659033540,11.47,11.48,11.47,11.48
1659033900,11.49,11.49,11.49,11.49
1659034080,11.5,11.5,11.5,11.5
1659034260,11.49,11.49,11.49,11.49
1659034440,11.52,11.52,11.52,11.52
1659034800,11.51,11.52,11.51,11.52
1659034980,11.53,11.54,11.53,11.54
1659035160,11.55,11.56,11.55,11.56
1659035340,11.51,11.51,11.5,11.5
1659035520,11.52,11.52,11.52,11.52
1659035700,11.51,11.51,11.5,11.51
1659035880,11.53,11.53,11.53,11.53
1659036060,11.53,11.53,11.53,11.53
1659036240,11.53,11.53,11.52,11.52
1659036420,11.52,11.52,11.52,11.52
1659036600,11.53,11.53,11.53,11.53
1659036780,11.52,11.52,11.52,11.52
1659036960,11.5,11.5,11.5,11.5
1659037140,11.48,11.49,11.48,11.49
1659037500,11.47,11.5,11.47,11.5
1659037680,11.49,11.52,11.49,11.52
1659037860,11.52,11.52,11.5,11.5
1659038040,11.5,11.51,11.48,11.5
1659038220,11.51,11.52,11.51,11.52
