time,open,high,low,close
1656336600,10.7,10.7,10.57,10.57
1656336780,10.56,10.57,10.48,10.48
1656336960,10.48,10.48,10.45,10.47
1656337140,10.49,10.49,10.47,10.47
1656337320,10.43,10.43,10.4,10.4
1656337500,10.38,10.395,10.37,10.375
1656337680,10.37,10.375,10.35,10.375
1656337860,10.38,10.42,10.37,10.42
1656338040,10.43,10.46,10.42,10.45
1656338220,10.46,10.46,10.42,10.42
1656338400,10.42,10.44,10.42,10.44
1656338580,10.52,10.52,10.51,10.51
1656338760,10.5,10.5,10.445,10.445
1656338940,10.4,10.4,10.4,10.4
1656339120,10.42,10.42,10.405,10.41
1656339300,10.39,10.39,10.37,10.37
1656339480,10.35,10.39,10.35,10.39
1656339660,10.44,10.44,10.41,10.41
1656339840,10.36,10.37,10.36,10.37
1656340020,10.37,10.37,10.37,10.37
1656340560,10.43,10.44,10.43,10.435
1656340740,10.44,10.45,10.43,10.43
1656341100,10.45,10.45,10.44,10.44
1656341280,10.49,10.51,10.49,10.51
1656341460,10.51,10.52,10.5,10.505
1656341640,10.51,10.54,10.51,10.54
1656341820,10.56,10.56,10.56,10.56
1656342000,10.54,10.54,10.54,10.54
1656342360,10.5,10.505,10.5,10.5
1656342540,10.48,10.49,10.47,10.49
1656342720,10.47,10.47,10.47,10.47
1656342900,10.49,10.49,10.49,10.49
1656343260,10.53,10.53,10.53,10.53
1656343620,10.54,10.55,10.54,10.54
1656343800,10.54,10.54,10.52,10.52
1656344160,10.485,10.51,10.48,10.5
1656344340,10.5,10.505,10.5,10.505
1656344520,10.55,10.55,10.545,10.545
1656344700,10.56,10.56,10.56,10.56
1656344880,10.54,10.54,10.53,10.53
1656345060,10.53,10.53,10.52,10.52
1656345240,10.51,10.52,10.5,10.52
1656345420,10.51,10.51,10.51,10.51
1656345600,10.5,10.5,10.465,10.465
1656345780,10.49,10.49,10.455,10.455
1656345960,10.45,10.47,10.44,10.47
1656346140,10.46,10.46,10.46,10.46
1656346320,10.47,10.47,10.47,10.47
1656346500,10.45,10.45,10.45,10.45
1656346680,10.46,10.46,10.46,10.46
1656346860,10.47,10.47,10.465,10.465
1656347040,10.43,10.43,10.4,10.41
1656347220,10.4,10.41,10.4,10.405
1656347400,10.4,10.4,10.39,10.39
1656347580,10.38,10.38,10.38,10.38
1656347760,10.41,10.41,10.41,10.41
1656347940,10.405,10.42,10.405,10.42
1656348120,10.42,10.42,10.42,10.42
1656348300,10.45,10.45,10.45,10.45
1656348480,10.445,10.445,10.445,10.445
1656348660,10.46,10.46,10.455,10.455
1656349020,10.455,10.46,10.455,10.46
1656349200,10.46,10.46,10.42,10.42
1656349560,10.42,10.42,10.4,10.41
1656351180,10.41,10.41,10.4,10.405
1656351540,10.39,10.39,10.39,10.39
1656351900,10.36,10.365,10.36,10.36
1656352080,10.36,10.365,10.36,10.36
1656352260,10.39,10.39,10.385,10.39
1656352440,10.38,10.385,10.375,10.375
1656352620,10.37,10.38,10.37,10.38
1656352800,10.36,10.4,10.36,10.395
1656353160,10.36,10.36,10.36,10.36
1656353700,10.39,10.39,10.39,10.39
1656353880,10.39,10.42,10.39,10.42
1656354240,10.38,10.4,10.38,10.4
1656354420,10.4,10.4,10.4,10.4
1656354600,10.37,10.37,10.37,10.37
1656354780,10.4,10.41,10.4,10.41
1656354960,10.41,10.41,10.41,10.41
1656355140,10.43,10.43,10.41,10.42
1656355320,10.41,10.41,10.41,10.41
1656355680,10.43,10.43,10.43,10.43
1656356400,10.37,10.37,10.37,10.37
1656356580,10.35,10.35,10.31,10.31
1656356760,10.32,10.34,10.32,10.34
1656356940,10.38,10.38,10.38,10.38
1656357120,10.37,10.4,10.37,10.4
1656357300,10.4,10.4,10.4,10.4
1656357480,10.4,10.4,10.4,10.4
1656357660,10.39,10.39,10.385,10.385
1656357840,10.39,10.39,10.39,10.39
1656358200,10.38,10.38,10.37,10.37
1656358380,10.36,10.36,10.34,10.34
1656358560,10.32,10.32,10.31,10.32
1656358740,10.33,10.34,10.325,10.34
1656359100,10.4,10.41,10.37,10.37
1656359280,10.38,10.38,10.32,10.33
1656359460,10.33,10.33,10.29,10.3
1656359640,10.3,10.32,10.3,10.32
1656359820,10.35,10.37,10.35,10.37
