time,open,high,low,close
1660138200,12.61,12.63,12.54,12.54
1660138380,12.54,12.59,12.5,12.5
1660138560,12.5,12.53,12.5,12.52
1660138740,12.5,12.5,12.48,12.495
1660138920,12.5,12.55,12.49,12.53
1660139100,12.56,12.59,12.54,12.54
1660139280,12.56,12.61,12.56,12.61
1660139460,12.59,12.59,12.55,12.55
1660139640,12.55,12.55,12.52,12.55
1660139820,12.5,12.56,12.5,12.555
1660140000,12.53,12.58,12.52,12.57
1660140180,12.565,12.565,12.56,12.56
1660140360,12.54,12.57,12.54,12.57
1660140540,12.54,12.56,12.54,12.54
1660140720,12.55,12.55,12.48,12.48
1660140900,12.49,12.51,12.48,12.51
1660141080,12.45,12.45,12.42,12.42
1660141260,12.42,12.43,12.42,12.43
1660141440,12.48,12.48,12.48,12.48
1660141620,12.5,12.51,12.5,12.51
1660141800,12.49,12.5,12.49,12.5
1660141980,12.51,12.51,12.51,12.51
1660142160,12.53,12.54,12.53,12.53
1660142340,12.53,12.55,12.53,12.55
1660142520,12.555,12.57,12.55,12.57
1660142700,12.56,12.58,12.56,12.57
1660142880,12.57,12.57,12.56,12.56
1660143060,12.58,12.6,12.57,12.6
1660143240,12.59,12.59,12.585,12.585
1660143420,12.575,12.58,12.575,12.58
1660143600,12.59,12.63,12.59,12.63
1660143780,12.63,12.66,12.63,12.66
1660143960,12.67,12.67,12.64,12.64
1660144140,12.64,12.64,12.63,12.63
1660144320,12.61,12.61,12.6,12.6
1660144500,12.61,12.62,12.59,12.6
1660144680,12.61,12.615,12.6,12.615
1660144860,12.62,12.62,12.61,12.62
1660145040,12.62,12.62,12.62,12.62
1660145220,12.63,12.63,12.63,12.63
1660145400,12.63,12.63,12.63,12.63
1660145580,12.65,12.65,12.63,12.63
1660145760,12.62,12.62,12.62,12.62
1660145940,12.615,12.62,12.615,12.62
1660146120,12.64,12.64,12.64,12.64
1660146300,12.63,12.66,12.63,12.66
1660146840,12.66,12.66,12.66,12.66
1660147200,12.67,12.675,12.67,12.675
1660147560,12.645,12.645,12.645,12.645
1660147740,12.64,12.64,12.63,12.63
1660147920,12.63,12.64,12.63,12.63
1660148100,12.62,12.62,12.6,12.6
1660148280,12.58,12.58,12.58,12.58
1660148460,12.56,12.57,12.56,12.57
1660148640,12.58,12.58,12.57,12.575
1660148820,12.58,12.59,12.58,12.59
1660149180,12.605,12.605,12.6,12.6
1660149360,12.6,12.6,12.6,12.6
1660149540,12.62,12.62,12.62,12.62
1660149720,12.61,12.61,12.59,12.59
1660149900,12.61,12.61,12.6,12.6
1660150080,12.59,12.59,12.59,12.59
1660150260,12.58,12.58,12.57,12.57
1660150620,12.6,12.6,12.6,12.6
1660150800,12.58,12.58,12.57,12.58
1660150980,12.58,12.58,12.58,12.58
1660151160,12.58,12.58,12.58,12.58
1660151340,12.6,12.6,12.6,12.6
1660151520,12.62,12.62,12.62,12.62
1660151880,12.63,12.63,12.63,12.63
1660152600,12.62,12.62,12.6,12.6
1660153140,12.63,12.63,12.63,12.63
1660153500,12.65,12.65,12.65,12.65
1660153680,12.66,12.66,12.66,12.66
1660154040,12.67,12.68,12.65,12.65
1660154220,12.66,12.66,12.655,12.655
1660154400,12.66,12.66,12.66,12.66
1660155120,12.65,12.65,12.65,12.65
1660155300,12.63,12.63,12.63,12.63
1660155480,12.62,12.63,12.62,12.63
1660155660,12.64,12.64,12.64,12.64
1660155840,12.63,12.63,12.63,12.63
1660156200,12.62,12.62,12.62,12.62
1660157460,12.625,12.625,12.61,12.615
1660157820,12.6,12.6,12.59,12.59
1660158000,12.6,12.6,12.6,12.6
1660158180,12.62,12.62,12.61,12.61
1660158720,12.62,12.63,12.62,12.63
1660159260,12.64,12.65,12.64,12.65
1660159440,12.66,12.66,12.66,12.66
1660159800,12.66,12.66,12.66,12.66
1660160160,12.68,12.68,12.68,12.68
1660160340,12.68,12.685,12.68,12.68
1660160520,12.69,12.7,12.69,12.7
1660160700,12.7,12.71,12.7,12.71
1660160880,12.69,12.69,12.69,12.69
1660161060,12.68,12.69,12.68,12.69
1660161240,12.7,12.71,12.7,12.71
1660161420,12.7,12.7,12.69,12.7
