time,open,high,low,close
1658842200,10.71,10.74,10.67,10.68
1658842380,10.63,10.645,10.62,10.645
1658842560,10.63,10.63,10.63,10.63
1658842740,10.655,10.655,10.655,10.655
1658842920,10.665,10.665,10.63,10.635
1658843100,10.605,10.61,10.6,10.605
1658843280,10.59,10.635,10.59,10.635
1658843460,10.655,10.66,10.645,10.645
1658843640,10.66,10.67,10.64,10.67
1658844000,10.63,10.63,10.615,10.615
1658844180,10.65,10.69,10.65,10.67
1658844360,10.67,10.67,10.66,10.67
1658844540,10.67,10.67,10.66,10.665
1658844720,10.64,10.64,10.62,10.62
1658844900,10.62,10.62,10.62,10.62
1658845080,10.6,10.6,10.57,10.57
1658845260,10.58,10.58,10.575,10.575
1658845440,10.56,10.565,10.56,10.565
1658845800,10.55,10.55,10.54,10.54
1658845980,10.53,10.55,10.53,10.53
1658846160,10.52,10.525,10.52,10.525
1658846340,10.55,10.55,10.55,10.55
1658846520,10.54,10.54,10.54,10.54
1658846700,10.555,10.555,10.555,10.555
1658846880,10.56,10.56,10.555,10.555
1658847060,10.55,10.56,10.55,10.555
1658847420,10.58,10.58,10.58,10.58
1658848320,10.545,10.55,10.545,10.55
1658848500,10.545,10.545,10.545,10.545
1658849220,10.51,10.51,10.5,10.5
1658849400,10.49,10.49,10.48,10.48
1658849580,10.5,10.5,10.49,10.49
1658849760,10.48,10.48,10.48,10.48
1658849940,10.475,10.475,10.475,10.475
1658850120,10.48,10.49,10.47,10.49
1658850480,10.46,10.46,10.46,10.46
1658850660,10.45,10.45,10.435,10.435
1658850840,10.435,10.435,10.43,10.43
1658851020,10.44,10.45,10.44,10.45
1658851200,10.43,10.435,10.43,10.435
1658851380,10.45,10.45,10.45,10.45
1658851560,10.46,10.46,10.45,10.45
1658851920,10.43,10.43,10.43,10.43
1658852100,10.46,10.465,10.46,10.465
1658852280,10.455,10.455,10.45,10.45
1658852640,10.46,10.46,10.455,10.455
1658852820,10.46,10.47,10.46,10.47
1658853540,10.46,10.46,10.46,10.46
1658854260,10.475,10.475,10.475,10.475
1658854620,10.485,10.485,10.485,10.485
1658854980,10.505,10.505,10.505,10.505
1658855160,10.495,10.495,10.495,10.495
1658855340,10.51,10.52,10.51,10.515
1658855520,10.49,10.495,10.49,10.495
1658855700,10.485,10.5,10.485,10.495
1658855880,10.48,10.48,10.48,10.48
1658856060,10.5,10.5,10.5,10.5
1658856240,10.49,10.49,10.49,10.49
1658856600,10.48,10.48,10.47,10.47
1658856960,10.46,10.46,10.46,10.46
1658857320,10.465,10.465,10.465,10.465
1658857500,10.46,10.46,10.46,10.46
1658857680,10.45,10.45,10.45,10.45
1658858580,10.47,10.495,10.47,10.495
1658858760,10.51,10.51,10.48,10.48
1658858940,10.47,10.47,10.45,10.45
1658859480,10.43,10.43,10.42,10.42
1658859660,10.435,10.435,10.435,10.435
1658860020,10.41,10.41,10.4,10.4
1658860380,10.39,10.39,10.39,10.39
1658860920,10.4,10.4,10.4,10.4
1658861100,10.4,10.41,10.4,10.405
1658861280,10.4,10.4,10.39,10.39
1658861820,10.42,10.42,10.42,10.42
1658862000,10.425,10.425,10.425,10.425
1658862180,10.425,10.425,10.38,10.38
1658862540,10.38,10.38,10.38,10.38
1658862720,10.4,10.41,10.4,10.41
1658862900,10.41,10.41,10.41,10.41
1658863080,10.415,10.415,10.41,10.41
1658863260,10.41,10.41,10.41,10.41
1658863440,10.4,10.4,10.4,10.4
1658863980,10.42,10.42,10.405,10.405
1658864160,10.41,10.41,10.41,10.41
1658864340,10.42,10.43,10.42,10.43
1658864520,10.4,10.4,10.4,10.4
1658864700,10.4,10.4,10.4,10.4
1658864880,10.39,10.41,10.39,10.41
1658865060,10.4,10.42,10.4,10.42
1658865240,10.43,10.47,10.43,10.45
1658865420,10.44,10.44,10.42,10.425
