time,open,high,low,close
1653917400,12,12,11.88,11.88
1653917760,11.92,11.92,11.92,11.92
1653917940,11.94,11.98,11.94,11.98
1653918120,11.98,11.98,11.97,11.98
1653918300,11.98,11.98,11.98,11.98
1653918660,11.98,12.02,11.98,12.02
1653918840,12.02,12.02,12.02,12.02
1653919560,12.01,12.01,12.01,12.01
1653919740,12,12,12,12
1653920100,12,12,12,12
1653920460,12,12,12,12
1653920640,12.01,12.01,12.01,12.01
1653920820,12.04,12.04,12.03,12.03
1653921000,12.03,12.03,12.03,12.03
1653921540,12.03,12.03,12.02,12.02
1653922080,12.02,12.02,12.02,12.02
1653922440,12.03,12.03,12.03,12.03
1653922620,12.04,12.04,12.04,12.04
1653922800,12.04,12.04,12.04,12.04
1653922980,12.02,12.02,12.02,12.02
1653923340,12.02,12.02,12.01,12.01
1653923880,12.02,12.02,12.02,12.02
1653924240,12.02,12.02,12.02,12.02
1653924600,12.04,12.04,12.04,12.04
1653924780,12.04,12.04,12.04,12.04
1653925320,12.03,12.04,12.03,12.04
1653925500,12.04,12.04,12.04,12.04
1653925860,12.04,12.04,12.04,12.04
1653926040,12.04,12.04,12.04,12.04
1653926220,12.05,12.08,12.05,12.08
1653926400,12.08,12.08,12.08,12.08
1653926580,12.08,12.08,12.08,12.08
1653926760,12.08,12.08,12.08,12.08
1653927300,12.085,12.085,12.085,12.085
1653928380,12.07,12.09,12.07,12.09
1653928560,12.09,12.1,12.09,12.1
1653928740,12.11,12.11,12.11,12.11
1653929280,12.08,12.08,12.08,12.08
1653930720,12.11,12.11,12.11,12.11
1653931260,12.09,12.09,12.08,12.08
1653931620,12.09,12.09,12.085,12.09
1653931980,12.08,12.08,12.08,12.08
1653932340,12.08,12.08,12.08,12.08
1653932520,12.08,12.09,12.08,12.08
1653932700,12.07,12.07,12.07,12.07
1653934140,12.04,12.04,12.035,12.035
1653934320,12.035,12.035,12.03,12.03
1653935580,12.02,12.03,12.01,12.01
1653935760,12,12.01,12,12.01
1653935940,12.01,12.02,12.01,12.02
1653936300,12,12,12,12
1653936480,12,12,11.97,11.97
1653936660,11.97,11.97,11.96,11.96
1653936840,11.96,11.965,11.96,11.965
1653937020,11.99,11.99,11.99,11.99
1653938280,12.02,12.02,12.02,12.02
1653938640,12.02,12.02,12.02,12.02
1653939000,12.08,12.1,12.08,12.1
1653939180,12.1,12.1,12.1,12.1
1653939360,12.1,12.11,12.1,12.11
1653939540,12.115,12.115,12.05,12.05
1653940260,12.045,12.045,12.025,12.025
1653940440,12.025,12.025,12,12
1653940620,12.01,12.03,12.01,12.02
