time,open,high,low,close
1654695000,11.7,11.72,11.65,11.66
1654695180,11.65,11.72,11.65,11.72
1654695360,11.75,11.75,11.72,11.735
1654695540,11.75,11.79,11.73,11.74
1654695720,11.74,11.74,11.74,11.74
1654695900,11.73,11.79,11.73,11.79
1654696080,11.8,11.875,11.8,11.875
1654696260,11.85,11.85,11.84,11.84
1654696440,11.87,11.905,11.87,11.9
1654696620,11.88,11.88,11.87,11.87
1654696800,11.81,11.81,11.81,11.81
1654696980,11.85,11.88,11.85,11.88
1654697160,11.88,11.89,11.875,11.875
1654697340,11.88,11.88,11.83,11.83
1654697520,11.845,11.845,11.75,11.755
1654697700,11.74,11.77,11.74,11.76
1654697880,11.78,11.83,11.78,11.83
1654698060,11.83,11.84,11.83,11.84
1654698240,11.84,11.86,11.84,11.85
1654698420,11.84,11.84,11.8,11.805
1654698780,11.85,11.85,11.85,11.85
1654698960,11.86,11.86,11.84,11.84
1654699140,11.86,11.86,11.86,11.86
1654699320,11.81,11.81,11.81,11.81
1654699500,11.84,11.845,11.84,11.845
1654699860,11.83,11.83,11.825,11.825
1654700040,11.8,11.8,11.8,11.8
1654700220,11.79,11.79,11.775,11.78
1654700400,11.76,11.785,11.75,11.78
1654700580,11.74,11.74,11.74,11.74
1654700940,11.77,11.77,11.77,11.77
1654701120,11.82,11.82,11.82,11.82
1654701300,11.84,11.88,11.84,11.88
1654701840,11.86,11.86,11.86,11.86
1654702380,11.855,11.855,11.855,11.855
1654702560,11.87,11.87,11.86,11.86
1654702740,11.86,11.89,11.86,11.89
1654702920,11.84,11.84,11.81,11.81
1654703100,11.84,11.85,11.84,11.85
1654703280,11.84,11.84,11.84,11.84
1654703820,11.81,11.81,11.81,11.81
1654704000,11.8,11.84,11.8,11.84
1654704180,11.84,11.84,11.8,11.8
1654704360,11.79,11.81,11.79,11.8
1654704540,11.8,11.8,11.8,11.8
1654705080,11.8,11.8,11.79,11.8
1654705260,11.755,11.755,11.75,11.75
1654705440,11.74,11.75,11.73,11.73
1654705620,11.72,11.73,11.7,11.73
1654705800,11.71,11.71,11.69,11.69
1654705980,11.69,11.69,11.685,11.685
1654706160,11.67,11.68,11.67,11.68
1654706340,11.65,11.655,11.645,11.645
1654706520,11.62,11.63,11.6,11.6
1654706700,11.59,11.59,11.59,11.59
1654706880,11.64,11.64,11.64,11.64
1654707060,11.64,11.64,11.62,11.62
1654707240,11.64,11.65,11.64,11.65
1654707420,11.64,11.66,11.64,11.66
1654707600,11.65,11.65,11.65,11.65
1654707780,11.62,11.62,11.62,11.62
1654708140,11.64,11.64,11.64,11.64
1654708500,11.625,11.625,11.625,11.625
1654708680,11.64,11.64,11.64,11.64
1654708860,11.63,11.63,11.63,11.63
1654709400,11.6,11.6,11.58,11.58
1654709580,11.57,11.57,11.57,11.57
1654709760,11.57,11.57,11.54,11.54
1654709940,11.55,11.55,11.55,11.55
1654710120,11.58,11.6,11.58,11.6
1654710300,11.61,11.61,11.59,11.59
1654711020,11.63,11.63,11.63,11.63
1654711380,11.65,11.66,11.65,11.655
1654711560,11.66,11.66,11.655,11.655
1654711920,11.63,11.635,11.63,11.635
1654712280,11.62,11.62,11.61,11.61
1654712820,11.56,11.59,11.56,11.59
1654713000,11.59,11.6,11.59,11.6
1654713360,11.58,11.58,11.58,11.58
1654713540,11.58,11.58,11.58,11.58
1654713720,11.6,11.61,11.6,11.61
1654714260,11.62,11.62,11.62,11.62
1654714440,11.59,11.59,11.59,11.59
1654714800,11.6,11.6,11.6,11.6
1654714980,11.585,11.585,11.585,11.585
1654715160,11.55,11.55,11.55,11.55
1654715340,11.565,11.565,11.565,11.565
1654715700,11.62,11.62,11.595,11.595
1654715880,11.61,11.61,11.61,11.61
1654716240,11.65,11.65,11.64,11.64
1654716420,11.64,11.64,11.64,11.64
1654716600,11.65,11.66,11.635,11.66
1654716780,11.67,11.67,11.66,11.67
1654716960,11.65,11.66,11.65,11.66
1654717140,11.66,11.66,11.64,11.65
1654717320,11.64,11.645,11.64,11.645
1654717500,11.6,11.6,11.59,11.59
1654717680,11.61,11.61,11.58,11.58
1654717860,11.59,11.61,11.58,11.58
1654718220,11.595,11.595,11.585,11.585
