time,open,high,low,close
1654781400,11.46,11.5,11.46,11.5
1654781580,11.43,11.56,11.43,11.52
1654781760,11.54,11.54,11.47,11.49
1654781940,11.51,11.51,11.45,11.45
1654782120,11.42,11.455,11.41,11.455
1654782300,11.45,11.45,11.45,11.45
1654782480,11.54,11.56,11.53,11.56
1654782660,11.57,11.65,11.57,11.65
1654782840,11.64,11.64,11.61,11.61
1654783020,11.6,11.65,11.6,11.64
1654783200,11.63,11.63,11.6,11.6
1654783380,11.61,11.61,11.605,11.605
1654783560,11.6,11.6,11.56,11.56
1654783740,11.54,11.54,11.5,11.5
1654783920,11.5,11.54,11.5,11.54
1654784100,11.57,11.64,11.57,11.61
1654784280,11.59,11.59,11.58,11.59
1654784460,11.59,11.59,11.59,11.59
1654784640,11.63,11.63,11.63,11.63
1654784820,11.61,11.66,11.61,11.65
1654785000,11.67,11.7,11.64,11.64
1654785180,11.64,11.64,11.64,11.64
1654785540,11.685,11.685,11.685,11.685
1654785720,11.62,11.62,11.61,11.61
1654785900,11.6,11.6,11.595,11.595
1654786260,11.55,11.55,11.54,11.54
1654786440,11.52,11.54,11.52,11.54
1654786620,11.56,11.56,11.56,11.56
1654786800,11.505,11.505,11.505,11.505
1654786980,11.49,11.49,11.49,11.49
1654787340,11.52,11.52,11.52,11.52
1654787520,11.52,11.52,11.5,11.5
1654787700,11.49,11.495,11.49,11.495
1654787880,11.5,11.5,11.48,11.48
1654788240,11.53,11.53,11.525,11.525
1654788420,11.5,11.5,11.5,11.5
1654788600,11.49,11.49,11.49,11.49
1654788960,11.52,11.52,11.52,11.52
1654789140,11.54,11.55,11.54,11.55
1654789320,11.57,11.57,11.57,11.57
1654789680,11.5,11.5,11.47,11.47
1654790040,11.51,11.51,11.51,11.51
1654790220,11.52,11.53,11.52,11.525
1654790400,11.53,11.54,11.51,11.51
1654790580,11.5,11.5,11.5,11.5
1654790760,11.48,11.49,11.48,11.49
1654790940,11.49,11.49,11.45,11.45
1654791120,11.46,11.46,11.46,11.46
1654791480,11.48,11.49,11.48,11.49
1654791840,11.5,11.5,11.49,11.5
1654792020,11.52,11.52,11.52,11.52
1654792200,11.52,11.525,11.49,11.495
1654792380,11.51,11.53,11.51,11.53
1654792560,11.53,11.53,11.5,11.5
1654792920,11.525,11.525,11.525,11.525
1654793280,11.52,11.53,11.52,11.53
1654793460,11.55,11.55,11.55,11.55
1654793640,11.5,11.5,11.49,11.49
1654793820,11.55,11.55,11.55,11.55
1654794000,11.55,11.55,11.55,11.55
1654794180,11.555,11.56,11.555,11.56
1654794360,11.57,11.58,11.555,11.555
1654794540,11.55,11.57,11.55,11.565
1654795440,11.5,11.5,11.5,11.5
1654795620,11.48,11.48,11.48,11.48
1654795800,11.47,11.47,11.44,11.445
1654796160,11.425,11.43,11.425,11.43
1654796520,11.41,11.41,11.4,11.4
1654796700,11.4,11.415,11.4,11.415
1654796880,11.43,11.44,11.43,11.435
1654797420,11.45,11.46,11.45,11.455
1654797600,11.46,11.46,11.46,11.46
1654797780,11.43,11.43,11.43,11.43
1654798500,11.435,11.435,11.435,11.435
1654798680,11.42,11.425,11.42,11.425
1654798860,11.4,11.4,11.39,11.39
1654799040,11.38,11.38,11.365,11.37
1654799400,11.39,11.39,11.36,11.36
1654799580,11.36,11.36,11.36,11.36
1654799760,11.36,11.36,11.34,11.34
1654799940,11.33,11.34,11.33,11.34
1654800120,11.33,11.33,11.33,11.33
1654800300,11.35,11.36,11.35,11.36
1654800480,11.36,11.36,11.33,11.35
1654800660,11.33,11.33,11.33,11.33
1654800840,11.325,11.325,11.31,11.32
1654801020,11.3,11.3,11.28,11.28
1654801200,11.27,11.28,11.25,11.25
1654801380,11.25,11.25,11.2,11.22
1654801560,11.2,11.205,11.19,11.2
1654801740,11.19,11.19,11.19,11.19
1654801920,11.19,11.19,11.18,11.18
1654802100,11.2,11.2,11.18,11.18
1654802280,11.2,11.2,11.2,11.2
1654802460,11.22,11.22,11.18,11.18
1654802640,11.185,11.19,11.185,11.19
1654802820,11.17,11.175,11.14,11.14
1654803000,11.14,11.145,11.13,11.145
1654803180,11.13,11.13,11.12,11.13
1654803360,11.13,11.13,11.13,11.13
1654803540,11.11,11.11,11.1,11.1
1654803720,11.09,11.1,11.07,11.07
1654803900,11.07,11.08,11.05,11.05
1654804080,11.05,11.05,11.02,11.04
1654804260,11.03,11.06,11.03,11.06
1654804440,11.04,11.04,10.99,10.99
1654804620,10.995,10.995,10.97,10.97
